ID,Ano_Nascimento,Renda,Criancas_Casa,Adolescentes_Casa,Dias_Ultima_Compra,Gasto_Vinhos,Gasto_Frutas,Gasto_Carne,Gasto_Peixe,Gasto_Doces,Gasto_Ouro,Num_Compras_Promocao,Num_Compras_Web,Num_Compras_Catalogo,Num_Compras_Loja,Num_Visitas_Web_Mes,Aceitou_Campanha3=1,Aceitou_Campanha4=1,Aceitou_Campanha5=1,Aceitou_Campanha1=1,Aceitou_Campanha2=1,Reclamacao=1,Z_CustoContato,Z_Receita,Resposta,Educacao,Estado_Civil
2281,1955,73994.91039731987,0,0,36,651,101,622,17,66,40,1,3,10,7,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2282,1963,34303.119699237024,1,0,2,50,3,30,6,3,26,2,3,1,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2283,1974,44186.53168080154,1,0,18,73,6,59,6,3,18,3,3,1,3,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2284,1984,87299.63243434718,0,0,70,989,124,744,59,90,49,1,9,4,6,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2285,1961,55866.62088650412,0,0,9,521,0,51,0,0,34,4,8,1,7,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2286,1961,53058.69294370448,1,1,25,139,4,91,5,1,17,4,3,1,5,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2287,1971,36809.74470679289,0,0,28,89,2,24,5,1,39,1,3,1,2,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2288,1974,86936.1273149573,0,0,90,901,104,810,112,95,43,1,6,5,9,2,0,0,0,0,0,0,3,11,1,PhD,Single
2289,1978,35999.72858967577,1,0,25,35,1,41,10,1,19,2,2,1,2,6,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2290,1970,35391.50856255658,1,0,9,60,3,60,7,7,27,2,3,1,3,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2291,1961,54945.13603122889,0,1,2,128,17,161,31,25,11,4,3,1,7,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2292,1949,49939.42377890734,0,1,4,506,7,212,30,46,41,4,9,4,6,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2293,1952,40830.63481446712,1,1,34,49,5,45,11,11,39,3,3,1,3,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2294,1963,59909.293642898025,0,0,89,131,48,73,19,137,142,2,5,2,6,5,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2295,1954,26661.622557059232,1,0,28,15,2,23,2,2,2,2,1,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2296,1989,11692.189541390424,0,0,10,8,9,10,10,11,30,2,1,0,3,9,0,0,0,0,0,0,3,11,1,Unknown,Married
2297,1958,26172.56056365062,1,0,51,11,1,18,3,4,7,2,1,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2298,1983,23186.63504616213,1,0,60,6,16,11,2,5,30,2,2,0,2,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2299,1977,39723.408913064624,1,0,25,49,0,47,5,4,16,2,3,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Single
2300,1978,44745.45004840155,1,0,10,52,4,63,8,6,21,2,3,1,3,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2301,1971,86922.84737948871,0,0,80,728,100,836,96,91,37,1,5,5,7,2,0,0,0,0,0,0,3,11,1,PhD,Unknown
2302,1985,73597.08836580333,0,0,37,951,26,410,15,74,88,1,4,9,4,2,0,0,1,1,0,0,3,11,1,PhD,Unknown
2303,1971,75018.77861396965,0,0,29,609,106,862,101,48,21,1,7,6,5,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2304,1967,42387.7720256452,1,0,18,124,4,57,0,1,12,3,3,1,4,7,0,0,0,0,0,0,3,11,1,Graduation,Together
2305,1956,40279.31048731998,1,0,56,36,14,44,18,17,16,3,2,0,4,6,0,0,0,0,0,0,3,11,1,Master,Unknown
2306,1963,59889.62692730449,0,0,90,129,46,69,17,138,142,2,5,2,6,5,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2307,1977,76185.81468220732,0,0,15,856,53,812,39,64,41,1,5,4,7,3,0,0,0,1,0,0,3,11,1,Unknown,Single
2308,1988,70473.67158092893,0,0,15,397,6,457,170,74,121,1,5,5,5,2,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2309,1975,32037.225517447227,1,0,21,106,10,26,17,7,59,1,4,1,2,8,1,0,0,0,0,0,3,11,1,Unknown,Single
2310,1970,86986.46338694221,0,0,65,578,98,827,64,84,36,1,5,4,5,2,0,0,0,0,0,0,3,11,1,Unknown,Divorced
2311,1970,19418.03432260715,0,0,40,12,3,17,2,1,26,3,2,1,2,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2312,1949,72130.3894134115,0,0,55,467,32,443,91,124,140,1,5,6,8,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2313,1970,75340.98835146209,0,0,16,909,59,845,98,37,128,1,5,7,5,3,0,0,0,0,0,0,3,11,1,Master,Unknown
2314,1976,86998.32328702389,0,0,86,903,105,789,97,90,46,1,7,4,8,2,0,0,0,0,0,0,3,11,1,PhD,Single
2315,1970,48466.71093791425,0,0,6,329,3,60,14,6,42,4,7,1,5,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
2316,1974,17509.620687643077,1,0,27,13,3,15,4,2,22,3,2,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Married
2317,1985,73693.37832279067,0,0,29,911,31,445,21,98,78,1,4,8,4,2,0,0,1,1,0,0,3,11,1,PhD,Unknown
2318,1958,73541.03737785293,0,0,44,914,66,434,81,29,136,1,7,5,6,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2319,1985,73611.07162800718,0,0,35,945,27,415,16,77,86,1,4,9,4,2,0,0,1,1,0,0,3,11,1,PhD,Unknown
2320,1956,71678.88977185827,0,0,0,337,119,427,220,37,50,1,4,6,5,2,0,0,0,0,0,0,3,11,1,PhD,Unknown
2321,1979,75713.61699380336,0,0,18,694,24,504,78,26,80,1,3,5,10,1,0,0,0,0,0,0,3,11,1,Master,Single
2322,1976,17004.51219489124,1,0,10,7,3,14,3,8,27,2,2,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2323,1963,85644.13239003863,0,0,74,510,55,756,77,73,35,1,3,6,5,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2324,1983,31396.37579584809,1,0,53,4,1,11,0,1,10,1,1,0,2,7,1,0,0,0,0,0,3,11,1,Unknown,Single
2325,1983,81639.09265861905,0,0,3,613,41,169,29,143,50,1,7,3,6,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2326,1958,70086.45997618606,0,0,44,688,26,593,52,27,93,1,4,3,8,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2327,1951,55581.41205098527,0,0,47,494,0,102,0,5,37,4,10,1,6,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2328,1979,79399.92466802019,0,0,20,748,87,743,182,43,174,1,3,6,6,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2329,1972,81496.56919317099,0,0,9,858,28,130,31,85,40,2,9,2,5,5,0,0,0,1,0,0,3,11,1,Unknown,Unknown
2330,1955,85125.78565926547,0,0,76,294,54,553,75,55,58,1,3,9,5,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2331,1969,84897.77283457205,0,0,5,207,99,422,106,182,204,1,3,4,5,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2332,1975,83973.26564512114,0,0,11,729,21,658,32,158,61,1,6,6,6,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2333,1969,62384.01511005519,0,0,48,795,20,359,15,14,18,4,7,6,5,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2334,1979,30965.49663608088,1,0,40,7,1,16,1,1,6,1,1,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2335,1966,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Graduation,Single
2336,1958,42513.39764286245,0,0,8,185,12,82,10,7,4,4,4,1,6,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2337,1973,70350.32759821483,0,0,25,329,25,473,137,104,67,1,5,5,8,2,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2338,1979,56962.253731616285,0,0,75,658,6,124,9,6,27,7,7,5,8,6,0,1,0,0,0,0,3,11,1,Unknown,Unknown
2339,1959,87194.92817867798,0,0,35,217,76,690,50,26,37,1,3,10,5,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2340,1959,70959.50292375138,0,0,27,988,17,575,92,123,20,6,10,10,5,6,0,0,0,0,0,0,3,11,1,Graduation,Together
2341,1952,50101.18469401079,0,1,4,429,7,149,19,30,38,4,8,3,6,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2342,1951,50085.6439523128,0,1,4,436,7,155,20,32,39,4,8,3,6,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2343,1968,31231.49432086533,0,0,35,46,2,34,8,1,43,1,3,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Single
2344,1978,87215.02942346197,0,0,81,1055,132,827,117,122,36,1,5,8,10,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2345,1973,25365.73850567288,1,0,15,33,4,26,8,8,16,3,3,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2346,1990,90267.4943608827,0,0,30,805,108,746,99,61,90,1,4,5,7,1,0,1,1,1,0,0,3,11,1,Unknown,Single
2347,1972,36929.950141351546,1,0,23,133,4,78,2,9,26,5,3,1,5,7,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2348,1983,79296.0982485991,0,0,46,494,87,228,175,66,209,1,4,9,6,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2349,1953,81895.61978269902,0,0,37,182,24,474,60,61,32,1,4,5,9,1,0,0,0,0,0,0,3,11,1,Unknown,Married
2350,1950,50087.1421234115,0,1,6,453,5,167,26,34,74,4,8,4,6,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2351,1972,35765.75615812554,1,0,25,35,1,33,5,5,23,2,1,1,2,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2352,1967,73090.70796139745,0,0,8,1001,56,576,157,32,76,1,4,5,8,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
2353,1971,46314.44540815901,0,0,1,381,1,21,0,1,17,2,6,1,6,8,0,0,0,0,0,0,3,11,1,PhD,Unknown
2354,1949,80722.8592389016,0,0,28,554,88,608,210,43,48,1,5,9,5,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2355,1972,53842.30884985605,1,1,20,245,5,125,8,5,14,6,5,1,7,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2356,1972,27123.60758569107,1,0,8,4,13,22,16,0,33,1,1,0,2,9,0,0,0,0,0,0,3,11,1,Graduation,Single
2357,1979,86589.60282639989,0,0,34,274,28,227,8,20,50,1,6,9,7,4,0,0,1,0,0,0,3,11,1,Unknown,Unknown
2358,1976,37299.054468800416,1,0,14,18,1,8,2,2,4,1,1,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Married
2359,1972,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,PhD,Single
2360,1977,83827.95999871466,0,0,10,517,43,719,63,162,94,1,5,7,7,2,0,0,0,0,0,0,3,11,1,Graduation,Single
2361,1965,53375.44089907581,1,1,31,428,6,149,8,5,103,9,8,3,6,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2362,1963,69650.36510614546,0,0,36,523,25,510,31,39,32,2,3,5,5,3,0,0,0,0,0,0,3,11,1,Unknown,Single
2363,1963,77880.85046573277,0,0,86,998,52,322,126,53,46,2,9,9,10,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2364,1969,75464.80816194855,0,0,13,876,90,652,89,58,97,1,7,6,6,3,0,0,0,1,0,0,3,11,1,Unknown,Unknown
2365,1974,23808.35953577392,1,0,44,4,3,18,20,12,16,1,2,0,2,6,0,0,0,0,0,0,3,11,1,Graduation,Married
2366,1965,75544.40711615572,0,0,29,726,113,268,96,109,44,1,9,3,6,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2367,1971,53369.28697002863,1,1,10,283,6,142,9,3,36,7,5,1,7,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2368,1970,31703.150641158696,0,0,25,10,9,12,7,1,16,1,1,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2369,1962,89847.70159108852,0,0,29,497,33,976,206,134,47,1,5,6,7,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2370,1975,80020.20544200833,0,0,35,1140,73,622,44,25,105,1,6,6,8,4,0,0,1,0,0,0,3,11,1,Unknown,Unknown
2371,1963,55468.12807015692,0,1,28,471,32,147,5,30,73,4,8,3,7,7,0,0,0,0,0,0,3,11,1,PhD,Married
2372,1982,37677.10497526226,0,0,34,105,1,27,2,2,6,1,2,1,3,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2373,1964,56354.1057733887,0,1,38,654,5,69,8,1,44,4,10,3,6,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2374,1976,22800.556691485275,1,0,31,14,13,16,13,13,23,2,2,1,2,6,0,0,0,0,0,0,3,11,1,Graduation,Married
2375,1973,53348.98349319021,1,1,3,223,6,137,9,2,11,6,4,1,7,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2376,1967,55891.38307970131,0,0,8,548,15,93,2,13,64,2,9,1,8,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2377,1951,91625.42898262716,0,0,45,1215,36,660,105,43,56,0,8,7,10,3,0,0,1,0,0,0,3,11,1,Unknown,Single
2378,1978,84063.51768335077,0,0,10,1074,20,540,17,93,33,1,6,6,6,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2379,1951,78288.41324340356,0,0,48,978,27,525,166,32,114,2,4,7,10,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2380,1955,63622.84172089401,0,1,20,314,40,113,52,29,158,1,6,6,3,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2381,1971,22880.10219644385,1,0,29,16,16,24,25,21,30,3,3,1,2,8,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2382,1965,60594.7236618219,0,1,4,473,7,266,36,20,57,5,2,2,8,6,0,0,0,0,0,0,3,11,1,Unknown,Married
2383,1977,19127.77632756318,0,0,21,9,3,8,5,1,19,2,1,1,2,6,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2384,1956,84619.48569469135,0,0,77,156,33,264,92,59,78,0,7,9,4,4,0,1,1,1,0,0,3,11,1,Unknown,Unknown
2385,1978,68889.78335315816,0,0,8,758,34,456,116,27,96,1,5,6,6,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2386,1965,39276.19831167199,1,0,41,150,8,111,3,22,36,5,5,1,4,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2387,1957,63792.48586316381,0,0,2,651,76,249,14,37,62,1,9,9,7,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2388,1980,76370.968408299,0,0,14,831,51,786,25,67,21,1,4,4,8,2,0,0,1,0,0,0,3,11,1,Unknown,Single
2389,1971,62277.29903328177,0,0,52,797,14,369,15,12,14,4,7,6,5,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2390,1955,79583.76454727165,0,0,31,748,34,541,52,52,145,1,5,7,4,3,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2391,1971,91237.00568541534,0,0,36,942,90,277,156,108,96,0,7,8,9,3,0,0,1,0,0,0,3,11,1,Unknown,Single
2392,1970,75311.73247160547,0,0,22,848,76,871,98,30,92,1,5,7,5,3,0,0,0,0,0,0,3,11,1,Master,Unknown
2393,1980,22277.9797251183,1,0,22,52,11,41,19,12,56,3,4,1,2,9,0,0,0,0,0,0,3,11,1,Master,Unknown
2394,1971,75276.00581213251,0,0,29,773,96,902,97,23,48,1,6,6,5,4,0,0,0,0,0,0,3,11,1,Master,Unknown
2395,1966,93479.88389741954,0,0,20,1298,61,733,89,101,45,0,6,7,11,2,0,0,1,0,0,0,3,11,1,Unknown,Single
2396,1974,53550.4220577953,1,1,1,207,6,129,10,4,12,6,4,1,7,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2397,1971,57015.61583842221,0,1,75,492,0,29,6,0,9,2,9,2,5,7,0,1,0,0,0,0,3,11,1,Unknown,Unknown
2398,1959,85515.09586947519,0,0,84,580,69,445,103,17,26,1,3,6,7,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2399,1968,55829.36402300062,0,0,7,536,21,105,3,18,70,2,8,2,8,7,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2400,1949,78617.46440243552,0,0,17,543,78,525,199,148,80,1,4,6,5,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2401,1954,63766.99323031683,0,0,3,594,71,216,38,40,92,1,8,9,5,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2402,1980,45005.2678461589,1,0,4,74,4,65,9,7,35,1,3,1,3,6,0,0,0,0,0,0,3,11,1,Unknown,Together
2403,1964,91986.03043159064,0,0,33,997,120,776,101,110,30,0,6,9,7,2,0,0,1,0,0,0,3,11,1,Master,Unknown
2404,1970,78570.90110527005,0,0,34,793,64,555,216,64,101,1,4,6,4,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2405,1961,87261.59472863794,0,0,25,376,34,545,63,130,74,1,5,3,7,2,0,0,0,0,0,0,3,11,1,Unknown,Divorced
2406,1972,53533.605882871445,0,1,2,221,8,146,12,5,10,6,4,1,8,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2407,1955,78478.87879377647,0,0,35,918,35,579,192,39,124,2,3,6,7,3,0,0,0,0,0,0,3,11,1,Master,Unknown
2408,1971,48461.49913103076,0,0,5,328,3,58,12,5,42,4,7,1,5,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
2409,1976,36836.2326795871,1,0,18,67,2,39,0,5,17,2,2,1,3,7,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2410,1970,25924.61241325288,1,0,2,6,2,13,7,5,24,2,1,1,2,6,0,0,0,0,0,0,3,11,1,Unknown,Divorced
2411,1961,69222.85990119832,0,0,25,790,38,487,103,60,131,1,3,4,5,6,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2412,1950,26462.464151215747,1,0,35,18,1,26,3,3,2,2,1,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2413,1982,74139.13320311562,0,0,9,681,60,603,59,159,42,1,5,6,4,3,0,0,1,0,0,0,3,11,1,Unknown,Unknown
2414,1981,87386.9160847777,0,0,62,746,86,670,38,85,59,1,9,2,6,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2415,1981,13925.304409696815,0,0,53,1,4,9,5,6,19,2,1,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2416,1980,22282.05190719697,1,0,22,51,12,40,19,12,55,3,4,1,2,9,0,0,0,0,0,0,3,11,1,Master,Unknown
2417,1982,21537.58153876758,0,0,14,54,10,32,3,6,50,2,4,1,2,9,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2418,1975,70097.94773838371,0,0,30,250,19,495,81,124,46,1,4,5,9,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2419,1984,38061.54738150937,0,0,42,195,2,61,5,1,11,2,4,1,5,7,0,0,0,0,0,0,3,11,1,PhD,Single
2420,1969,80979.9840982194,0,0,22,772,166,715,47,30,53,1,7,5,10,7,0,0,1,0,0,0,3,11,1,Graduation,Unknown
2421,1957,48840.32145271904,0,0,28,237,34,147,111,30,18,3,6,5,5,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2422,1968,74462.06879853464,0,0,23,417,98,717,97,105,29,1,7,8,5,2,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2423,1981,36825.513009248505,0,0,13,7,3,13,13,19,9,1,1,1,2,8,0,0,0,0,0,0,3,11,1,Unknown,Married
2424,1969,81202.03364356303,0,0,42,724,75,926,96,54,128,1,5,5,7,2,0,0,1,0,0,0,3,11,1,Graduation,Unknown
2425,1962,93399.49047278771,0,0,45,980,94,793,136,97,104,0,5,9,5,2,0,0,1,1,0,0,3,11,1,Unknown,Unknown
2426,1957,90364.40824124216,0,0,3,311,54,974,219,25,21,1,4,6,6,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2427,1979,15423.99271919955,0,0,57,1,2,7,4,2,13,1,0,1,2,6,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2428,1975,68898.85960919496,0,0,15,866,47,448,103,33,81,1,4,6,8,4,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2429,1974,79672.80614189869,0,0,46,657,94,807,124,0,218,1,3,7,5,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2430,1957,82281.70308418211,0,0,41,482,47,766,167,111,55,1,6,6,9,2,0,0,0,1,0,0,3,11,1,Unknown,Married
2431,1945,48927.34796334525,0,0,48,398,13,194,150,45,37,2,6,9,5,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2432,1956,63026.67242263364,0,0,38,331,21,65,20,0,187,1,6,3,3,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2433,1976,73333.6685091128,0,0,8,820,95,546,182,24,119,1,3,7,8,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
2434,1972,30766.92863652901,1,0,22,13,0,7,1,1,10,2,1,1,2,7,0,0,0,0,0,0,3,11,1,Unknown,Married
2435,1954,51126.454834669225,0,1,66,416,0,36,6,0,20,4,5,2,7,7,0,1,0,0,0,0,3,11,1,PhD,Unknown
2436,1983,31381.61854036585,0,0,55,3,2,12,0,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,1,Unknown,Single
2437,1953,84949.54849500513,0,0,70,167,49,595,64,75,76,1,3,9,4,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2438,1982,82710.73374041385,0,0,28,703,50,444,72,43,39,1,7,4,7,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2439,1976,79090.77943055556,0,0,4,986,39,589,155,90,119,1,4,6,6,2,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2440,1954,84778.06320939335,0,0,75,161,40,424,78,65,75,0,5,9,4,3,0,1,1,1,0,0,3,11,1,Unknown,Unknown
2441,1966,75211.0232997645,0,0,52,647,69,628,122,69,44,1,6,4,5,4,0,0,0,0,0,0,3,11,1,Master,Unknown
2442,1981,74070.27674679519,0,0,13,478,128,606,169,57,112,1,5,8,7,2,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2443,1983,18510.90557897763,0,0,5,5,4,6,8,2,13,1,0,1,2,6,0,0,0,0,0,0,3,11,1,Master,Single
2444,1982,36789.38158450733,0,0,14,4,2,14,13,19,10,1,2,1,2,8,0,0,0,0,0,0,3,11,1,Graduation,Married
2445,1967,61285.63384579118,0,1,24,639,5,307,25,14,43,4,4,3,6,6,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2446,1962,47262.98781158412,0,0,80,185,9,60,10,5,20,6,4,2,4,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2447,1979,38162.44970085814,0,0,56,178,32,83,57,32,11,2,4,2,6,6,0,0,0,0,0,0,3,11,1,PhD,Unknown
2448,1959,75091.72290758784,0,0,73,526,18,258,154,139,76,1,6,3,5,3,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2449,1963,48394.00067340873,0,0,68,399,72,238,84,49,41,2,6,4,11,5,0,0,0,0,0,0,3,11,1,PhD,Unknown
2450,1984,64670.99595887315,0,0,15,848,157,510,18,25,62,1,6,3,8,4,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2451,1969,48244.60975687704,0,0,71,387,88,243,62,47,41,3,6,2,12,5,0,0,0,0,0,0,3,11,1,PhD,Unknown
2452,1972,35293.38116595852,1,0,23,46,2,45,5,6,21,1,2,0,3,7,0,0,0,0,0,0,3,11,1,Unknown,Married
2453,1969,81210.14085580292,0,0,42,718,73,924,97,55,129,1,4,6,7,1,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2454,1961,36133.83120227028,0,0,37,131,33,113,54,41,32,5,3,6,3,5,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2455,1967,30549.03870705299,0,0,29,24,1,17,3,1,21,1,1,0,2,7,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2456,1987,73982.04638490739,0,0,5,768,55,556,54,164,57,1,3,6,4,2,0,0,0,1,0,0,3,11,1,Unknown,Unknown
2457,1960,82028.86418831191,0,0,48,980,37,271,40,161,37,1,3,6,12,5,0,0,0,0,0,0,3,11,1,Unknown,Unknown
2458,1970,75300.04400230986,0,0,24,823,82,881,98,28,78,1,5,7,5,3,0,0,0,0,0,0,3,11,1,Master,Unknown
2459,1953,52733.558976583445,0,1,39,114,2,59,2,0,22,3,3,1,4,7,0,0,0,0,0,0,3,11,1,PhD,Unknown
2460,1963,40046.173854011664,1,0,62,24,17,33,9,11,21,1,2,0,4,6,0,0,0,0,0,0,3,11,1,Master,Unknown
2461,1951,78547.08412517425,0,0,13,525,72,631,208,156,103,1,4,6,4,1,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2462,1951,71645.26724156184,0,0,1,340,89,472,165,54,71,1,6,4,5,3,0,0,0,0,0,0,3,11,1,PhD,Unknown
2463,1954,47014.7872681614,1,1,3,79,1,23,2,3,22,2,2,1,2,7,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2464,1972,38257.87714756803,0,0,67,116,33,80,59,33,40,2,4,2,5,6,0,0,0,0,0,0,3,11,1,PhD,Married
2465,1974,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,PhD,Divorced
2466,1964,42381.84722842137,1,1,16,124,5,50,1,7,9,4,3,1,5,7,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2467,1988,7500.0,0,0,22,4,11,13,14,16,43,3,3,1,2,9,0,0,0,0,0,0,3,11,1,Unknown,Married
2468,1957,69242.25112695814,0,0,27,785,41,492,99,66,138,1,3,4,5,6,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2469,1949,83823.48569160308,0,0,75,833,68,143,88,87,112,1,8,10,5,3,0,0,0,1,0,0,3,11,1,Unknown,Unknown
2470,1953,50435.73411027609,0,1,9,321,0,58,15,5,139,6,5,4,4,6,1,0,0,0,0,0,3,11,1,Unknown,Unknown
2471,1978,38216.89368790418,0,0,58,172,39,92,70,39,12,2,4,2,7,6,0,0,0,0,0,0,3,11,1,PhD,Unknown
2472,1974,86849.5866729559,0,0,12,217,28,326,6,26,60,1,5,9,5,4,1,0,0,0,0,0,3,11,1,PhD,Unknown
2473,1957,82926.67344334192,0,0,19,912,46,398,47,41,93,1,7,6,9,3,0,0,1,0,0,0,3,11,1,Unknown,Unknown
2474,1978,87039.08043229165,0,0,83,905,106,775,86,86,48,1,7,3,7,2,0,0,0,0,0,0,3,11,1,PhD,Single
2475,1957,82218.74457645215,0,0,45,411,41,689,135,90,47,1,6,5,8,2,0,0,0,1,0,0,3,11,1,Unknown,Married
2476,1980,36835.83146441029,0,0,16,40,3,34,13,20,14,2,2,1,2,8,0,0,0,0,0,0,3,11,1,Graduation,Unknown
2477,1975,46137.98217494209,0,1,8,360,6,87,13,10,18,8,5,1,8,7,0,0,0,0,0,0,3,11,1,Unknown,Married
